# Time    P2PX    P2PY    P2PZ
  160.2150       1.0138715       0       0
  160.2160       1.0138715       0       0
  160.2170       1.0138716       0       0
  160.2180       1.0138717       0       0
  160.2190       1.0138718       0       0
  160.2200       1.0138718       0       0
  160.2210       1.0138719       0       0
  160.2220       1.0138720       0       0
  160.2230       1.0138721       0       0
  160.2240       1.0138721       0       0
  160.2250       1.0138722       0       0
  160.2260       1.0138723       0       0
  160.2270       1.0138724       0       0
  160.2280       1.0138724       0       0
  160.2290       1.0138725       0       0
  160.2300       1.0138726       0       0
  160.2310       1.0138726       0       0
  160.2320       1.0138727       0       0
  160.2330       1.0138728       0       0
  160.2340       1.0138729       0       0
  160.2350       1.0138729       0       0
  160.2360       1.0138730       0       0
  160.2370       1.0138731       0       0
  160.2380       1.0138732       0       0
  160.2390       1.0138732       0       0
  160.2400       1.0138733       0       0
  160.2410       1.0138734       0       0
  160.2420       1.0138734       0       0
  160.2430       1.0138735       0       0
  160.2440       1.0138736       0       0
  160.2450       1.0138737       0       0
  160.2460       1.0138737       0       0
  160.2470       1.0138738       0       0
  160.2480       1.0138739       0       0
  160.2490       1.0138739       0       0
  160.2500       1.0138740       0       0
  160.2510       1.0138741       0       0
  160.2520       1.0138741       0       0
  160.2530       1.0138742       0       0
  160.2540       1.0138743       0       0
  160.2550       1.0138743       0       0
  160.2560       1.0138744       0       0
  160.2570       1.0138745       0       0
  160.2580       1.0138746       0       0
  160.2590       1.0138746       0       0
  160.2600       1.0138747       0       0
  160.2610       1.0138748       0       0
  160.2620       1.0138748       0       0
  160.2630       1.0138749       0       0
  160.2640       1.0138750       0       0
  160.2650       1.0138750       0       0
  160.2660       1.0138751       0       0
  160.2670       1.0138752       0       0
  160.2680       1.0138752       0       0
  160.2690       1.0138753       0       0
  160.2700       1.0138754       0       0
  160.2710       1.0138754       0       0
  160.2720       1.0138755       0       0
  160.2730       1.0138756       0       0
  160.2740       1.0138756       0       0
  160.2750       1.0138757       0       0
  160.2760       1.0138758       0       0
  160.2770       1.0138758       0       0
  160.2780       1.0138759       0       0
  160.2790       1.0138760       0       0
  160.2800       1.0138760       0       0
  160.2810       1.0138761       0       0
  160.2820       1.0138761       0       0
  160.2830       1.0138762       0       0
  160.2840       1.0138763       0       0
  160.2850       1.0138763       0       0
  160.2860       1.0138764       0       0
  160.2870       1.0138765       0       0
  160.2880       1.0138765       0       0
  160.2890       1.0138766       0       0
  160.2900       1.0138767       0       0
  160.2910       1.0138767       0       0
  160.2920       1.0138768       0       0
  160.2930       1.0138768       0       0
  160.2940       1.0138769       0       0
  160.2950       1.0138770       0       0
  160.2960       1.0138770       0       0
  160.2970       1.0138771       0       0
  160.2980       1.0138772       0       0
  160.2990       1.0138772       0       0
  160.3000       1.0138773       0       0
  160.3010       1.0138773       0       0
  160.3020       1.0138774       0       0
  160.3030       1.0138775       0       0
  160.3040       1.0138775       0       0
  160.3050       1.0138776       0       0
  160.3060       1.0138776       0       0
  160.3070       1.0138777       0       0
  160.3080       1.0138778       0       0
  160.3090       1.0138778       0       0
  160.3100       1.0138779       0       0
  160.3110       1.0138779       0       0
  160.3120       1.0138780       0       0
  160.3130       1.0138781       0       0
  160.3140       1.0138781       0       0
  160.3150       1.0138782       0       0
  160.3160       1.0138782       0       0
  160.3170       1.0138783       0       0
  160.3180       1.0138784       0       0
  160.3190       1.0138784       0       0
  160.3200       1.0138785       0       0
  160.3210       1.0138785       0       0
  160.3220       1.0138786       0       0
  160.3230       1.0138787       0       0
  160.3240       1.0138787       0       0
  160.3250       1.0138788       0       0
  160.3260       1.0138788       0       0
  160.3270       1.0138789       0       0
  160.3280       1.0138789       0       0
  160.3290       1.0138790       0       0
  160.3300       1.0138791       0       0
  160.3310       1.0138791       0       0
  160.3320       1.0138792       0       0
  160.3330       1.0138792       0       0
  160.3340       1.0138793       0       0
  160.3350       1.0138793       0       0
  160.3360       1.0138794       0       0
  160.3370       1.0138795       0       0
  160.3380       1.0138795       0       0
  160.3390       1.0138796       0       0
  160.3400       1.0138796       0       0
  160.3410       1.0138797       0       0
  160.3420       1.0138797       0       0
  160.3430       1.0138798       0       0
  160.3440       1.0138798       0       0
  160.3450       1.0138799       0       0
  160.3460       1.0138800       0       0
  160.3470       1.0138800       0       0
  160.3480       1.0138801       0       0
  160.3490       1.0138801       0       0
  160.3500       1.0138802       0       0
  160.3510       1.0138802       0       0
  160.3520       1.0138803       0       0
  160.3530       1.0138803       0       0
  160.3540       1.0138804       0       0
  160.3550       1.0138804       0       0
  160.3560       1.0138805       0       0
  160.3570       1.0138805       0       0
  160.3580       1.0138806       0       0
  160.3590       1.0138807       0       0
  160.3600       1.0138807       0       0
  160.3610       1.0138808       0       0
  160.3620       1.0138808       0       0
  160.3630       1.0138809       0       0
  160.3640       1.0138809       0       0
  160.3650       1.0138810       0       0
  160.3660       1.0138810       0       0
  160.3670       1.0138811       0       0
  160.3680       1.0138811       0       0
  160.3690       1.0138812       0       0
  160.3700       1.0138812       0       0
  160.3710       1.0138813       0       0
  160.3720       1.0138813       0       0
  160.3730       1.0138814       0       0
  160.3740       1.0138814       0       0
  160.3750       1.0138815       0       0
  160.3760       1.0138815       0       0
  160.3770       1.0138816       0       0
  160.3780       1.0138816       0       0
  160.3790       1.0138817       0       0
  160.3800       1.0138817       0       0
  160.3810       1.0138818       0       0
  160.3820       1.0138818       0       0
  160.3830       1.0138819       0       0
  160.3840       1.0138819       0       0
  160.3850       1.0138820       0       0
  160.3860       1.0138820       0       0
  160.3870       1.0138821       0       0
  160.3880       1.0138821       0       0
  160.3890       1.0138822       0       0
  160.3900       1.0138822       0       0
  160.3910       1.0138823       0       0
  160.3920       1.0138823       0       0
  160.3930       1.0138824       0       0
  160.3940       1.0138824       0       0
  160.3950       1.0138825       0       0
  160.3960       1.0138825       0       0
  160.3970       1.0138826       0       0
  160.3980       1.0138826       0       0
  160.3990       1.0138827       0       0
  160.4000       1.0138827       0       0
  160.4010       1.0138827       0       0
  160.4020       1.0138828       0       0
  160.4030       1.0138828       0       0
  160.4040       1.0138829       0       0
  160.4050       1.0138829       0       0
  160.4060       1.0138830       0       0
  160.4070       1.0138830       0       0
  160.4080       1.0138831       0       0
  160.4090       1.0138831       0       0
  160.4100       1.0138832       0       0
  160.4110       1.0138832       0       0
  160.4120       1.0138833       0       0
  160.4130       1.0138833       0       0
  160.4140       1.0138834       0       0
  160.4150       1.0138834       0       0
  160.4160       1.0138834       0       0
  160.4170       1.0138835       0       0
  160.4180       1.0138835       0       0
  160.4190       1.0138836       0       0
  160.4200       1.0138836       0       0
  160.4210       1.0138837       0       0
  160.4220       1.0138837       0       0
  160.4230       1.0138838       0       0
  160.4240       1.0138838       0       0
  160.4250       1.0138838       0       0
  160.4260       1.0138839       0       0
  160.4270       1.0138839       0       0
  160.4280       1.0138840       0       0
  160.4290       1.0138840       0       0
  160.4300       1.0138841       0       0
  160.4310       1.0138841       0       0
  160.4320       1.0138841       0       0
  160.4330       1.0138842       0       0
  160.4340       1.0138842       0       0
  160.4350       1.0138843       0       0
  160.4360       1.0138843       0       0
  160.4370       1.0138844       0       0
  160.4380       1.0138844       0       0
  160.4390       1.0138844       0       0
  160.4400       1.0138845       0       0
  160.4410       1.0138845       0       0
  160.4420       1.0138846       0       0
  160.4430       1.0138846       0       0
  160.4440       1.0138847       0       0
  160.4450       1.0138847       0       0
  160.4460       1.0138847       0       0
  160.4470       1.0138848       0       0
  160.4480       1.0138848       0       0
  160.4490       1.0138849       0       0
  160.4500       1.0138849       0       0
  160.4510       1.0138850       0       0
  160.4520       1.0138850       0       0
  160.4530       1.0138850       0       0
  160.4540       1.0138851       0       0
  160.4550       1.0138851       0       0
  160.4560       1.0138852       0       0
  160.4570       1.0138852       0       0
  160.4580       1.0138852       0       0
  160.4590       1.0138853       0       0
  160.4600       1.0138853       0       0
  160.4610       1.0138854       0       0
  160.4620       1.0138854       0       0
  160.4630       1.0138854       0       0
  160.4640       1.0138855       0       0
  160.4650       1.0138855       0       0
  160.4660       1.0138856       0       0
  160.4670       1.0138856       0       0
  160.4680       1.0138856       0       0
  160.4690       1.0138857       0       0
  160.4700       1.0138857       0       0
  160.4710       1.0138857       0       0
  160.4720       1.0138858       0       0
  160.4730       1.0138858       0       0
  160.4740       1.0138859       0       0
  160.4750       1.0138859       0       0
  160.4760       1.0138859       0       0
  160.4770       1.0138860       0       0
  160.4780       1.0138860       0       0
  160.4790       1.0138861       0       0
  160.4800       1.0138861       0       0
  160.4810       1.0138861       0       0
  160.4820       1.0138862       0       0
  160.4830       1.0138862       0       0
  160.4840       1.0138862       0       0
  160.4850       1.0138863       0       0
  160.4860       1.0138863       0       0
  160.4870       1.0138864       0       0
  160.4880       1.0138864       0       0
  160.4890       1.0138864       0       0
  160.4900       1.0138865       0       0
  160.4910       1.0138865       0       0
  160.4920       1.0138865       0       0
  160.4930       1.0138866       0       0
  160.4940       1.0138866       0       0
  160.4950       1.0138867       0       0
  160.4960       1.0138867       0       0
  160.4970       1.0138867       0       0
  160.4980       1.0138868       0       0
  160.4990       1.0138868       0       0
  160.5000       1.0138868       0       0
  160.5010       1.0138869       0       0
  160.5020       1.0138869       0       0
  160.5030       1.0138869       0       0
  160.5040       1.0138870       0       0
  160.5050       1.0138870       0       0
  160.5060       1.0138870       0       0
  160.5070       1.0138871       0       0
  160.5080       1.0138871       0       0
  160.5090       1.0138872       0       0
  160.5100       1.0138872       0       0
  160.5110       1.0138872       0       0
  160.5120       1.0138873       0       0
  160.5130       1.0138873       0       0
  160.5140       1.0138873       0       0
  160.5150       1.0138874       0       0
  160.5160       1.0138874       0       0
  160.5170       1.0138874       0       0
  160.5180       1.0138875       0       0
  160.5190       1.0138875       0       0
  160.5200       1.0138875       0       0
  160.5210       1.0138876       0       0
  160.5220       1.0138876       0       0
  160.5230       1.0138876       0       0
  160.5240       1.0138877       0       0
  160.5250       1.0138877       0       0
  160.5260       1.0138877       0       0
  160.5270       1.0138878       0       0
  160.5280       1.0138878       0       0
  160.5290       1.0138878       0       0
  160.5300       1.0138879       0       0
  160.5310       1.0138879       0       0
  160.5320       1.0138879       0       0
  160.5330       1.0138880       0       0
  160.5340       1.0138880       0       0
  160.5350       1.0138880       0       0
  160.5360       1.0138881       0       0
  160.5370       1.0138881       0       0
  160.5380       1.0138881       0       0
  160.5390       1.0138882       0       0
  160.5400       1.0138882       0       0
  160.5410       1.0138882       0       0
  160.5420       1.0138883       0       0
  160.5430       1.0138883       0       0
  160.5440       1.0138883       0       0
  160.5450       1.0138883       0       0
  160.5460       1.0138884       0       0
  160.5470       1.0138884       0       0
  160.5480       1.0138884       0       0
  160.5490       1.0138885       0       0
  160.5500       1.0138885       0       0
  160.5510       1.0138885       0       0
  160.5520       1.0138886       0       0
  160.5530       1.0138886       0       0
  160.5540       1.0138886       0       0
  160.5550       1.0138887       0       0
  160.5560       1.0138887       0       0
  160.5570       1.0138887       0       0
  160.5580       1.0138888       0       0
  160.5590       1.0138888       0       0
  160.5600       1.0138888       0       0
  160.5610       1.0138888       0       0
  160.5620       1.0138889       0       0
  160.5630       1.0138889       0       0
  160.5640       1.0138889       0       0
  160.5650       1.0138890       0       0
  160.5660       1.0138890       0       0
  160.5670       1.0138890       0       0
  160.5680       1.0138891       0       0
  160.5690       1.0138891       0       0
  160.5700       1.0138891       0       0
  160.5710       1.0138891       0       0
  160.5720       1.0138892       0       0
  160.5730       1.0138892       0       0
  160.5740       1.0138892       0       0
  160.5750       1.0138893       0       0
  160.5760       1.0138893       0       0
  160.5770       1.0138893       0       0
  160.5780       1.0138894       0       0
  160.5790       1.0138894       0       0
  160.5800       1.0138894       0       0
  160.5810       1.0138894       0       0
  160.5820       1.0138895       0       0
  160.5830       1.0138895       0       0
  160.5840       1.0138895       0       0
  160.5850       1.0138896       0       0
  160.5860       1.0138896       0       0
  160.5870       1.0138896       0       0
  160.5880       1.0138896       0       0
  160.5890       1.0138897       0       0
  160.5900       1.0138897       0       0
  160.5910       1.0138897       0       0
  160.5920       1.0138898       0       0
  160.5930       1.0138898       0       0
  160.5940       1.0138898       0       0
  160.5950       1.0138898       0       0
  160.5960       1.0138899       0       0
  160.5970       1.0138899       0       0
  160.5980       1.0138899       0       0
  160.5990       1.0138899       0       0
  160.6000       1.0138900       0       0
  160.6010       1.0138900       0       0
  160.6020       1.0138900       0       0
  160.6030       1.0138901       0       0
  160.6040       1.0138901       0       0
  160.6050       1.0138901       0       0
  160.6060       1.0138901       0       0
  160.6070       1.0138902       0       0
  160.6080       1.0138902       0       0
  160.6090       1.0138902       0       0
  160.6100       1.0138902       0       0
  160.6110       1.0138903       0       0
  160.6120       1.0138903       0       0
  160.6130       1.0138903       0       0
  160.6140       1.0138904       0       0
  160.6150       1.0138904       0       0
  160.6160       1.0138904       0       0
  160.6170       1.0138904       0       0
  160.6180       1.0138905       0       0
  160.6190       1.0138905       0       0
  160.6200       1.0138905       0       0
  160.6210       1.0138905       0       0
  160.6220       1.0138906       0       0
  160.6230       1.0138906       0       0
  160.6240       1.0138906       0       0
  160.6250       1.0138906       0       0
  160.6260       1.0138907       0       0
  160.6270       1.0138907       0       0
  160.6280       1.0138907       0       0
  160.6290       1.0138908       0       0
  160.6300       1.0138908       0       0
  160.6310       1.0138908       0       0
  160.6320       1.0138908       0       0
  160.6330       1.0138909       0       0
  160.6340       1.0138909       0       0
  160.6350       1.0138909       0       0
  160.6360       1.0138909       0       0
  160.6370       1.0138910       0       0
  160.6380       1.0138910       0       0
  160.6390       1.0138910       0       0
  160.6400       1.0138910       0       0
  160.6410       1.0138911       0       0
  160.6420       1.0138911       0       0
  160.6430       1.0138911       0       0
  160.6440       1.0138911       0       0
  160.6450       1.0138912       0       0
  160.6460       1.0138912       0       0
  160.6470       1.0138912       0       0
  160.6480       1.0138912       0       0
  160.6490       1.0138913       0       0
  160.6500       1.0138913       0       0
  160.6510       1.0138913       0       0
  160.6520       1.0138913       0       0
  160.6530       1.0138914       0       0
  160.6540       1.0138914       0       0
  160.6550       1.0138914       0       0
  160.6560       1.0138914       0       0
  160.6570       1.0138915       0       0
  160.6580       1.0138915       0       0
  160.6590       1.0138915       0       0
  160.6600       1.0138915       0       0
  160.6610       1.0138916       0       0
  160.6620       1.0138916       0       0
  160.6630       1.0138916       0       0
  160.6640       1.0138916       0       0
  160.6650       1.0138916       0       0
